censo,iso_3166-2_AR,provincia,sexo,rango_etario,nativo_extranjero,poblacion,
1947,AR,ARGENTINA,V,25-29,E,54929,
1947,AR,ARGENTINA,V,30-34,E,62167,
1947,AR,ARGENTINA,V,35-39,E,131919,
1947,AR,ARGENTINA,V,40-44,E,202064,
1947,AR,ARGENTINA,V,45-49,E,194693,
1947,AR,ARGENTINA,V,50-54,E,180814,
1947,AR,ARGENTINA,V,55-59,E,165425,
1947,AR,ARGENTINA,V,60-64,E,135761,
1947,AR,ARGENTINA,V,65-69,E,88627,
1947,AR,ARGENTINA,V,70-74,E,52192,
1947,AR,ARGENTINA,V,75-79,E,27891,
1947,AR,ARGENTINA,V,80-84,E,14357,
1947,AR,ARGENTINA,V,85+,E,6839,
1960,AR,ARGENTINA,M,05-09,E,16400,
1960,AR,ARGENTINA,M,10-14,E,44598,
1960,AR,ARGENTINA,M,00-04,E,8154,
1960,AR,ARGENTINA,M,15-19,E,43493,
1960,AR,ARGENTINA,M,20-24,E,50174,
1960,AR,ARGENTINA,M,25-29,E,59182,
1960,AR,ARGENTINA,M,30-34,E,79731,
1960,AR,ARGENTINA,M,35-39,E,97338,
1960,AR,ARGENTINA,M,40-44,E,71719,
1960,AR,ARGENTINA,M,45-49,E,88947,
1960,AR,ARGENTINA,M,50-54,E,120035,
1960,AR,ARGENTINA,M,55-59,E,131521,
1960,AR,ARGENTINA,M,60-64,E,114024,
1960,AR,ARGENTINA,M,65-69,E,90665,
1960,AR,ARGENTINA,M,70-74,E,77584,
1960,AR,ARGENTINA,M,75-79,E,50310,
1960,AR,ARGENTINA,M,80-84,E,25552,
1960,AR,ARGENTINA,M,85+,E,15097,
1960,AR,ARGENTINA,V,05-09,E,16999,
1960,AR,ARGENTINA,V,10-14,E,46064,
1960,AR,ARGENTINA,V,00-04,E,8601,
1960,AR,ARGENTINA,V,15-19,E,45595,
1960,AR,ARGENTINA,V,20-24,E,59023,
1960,AR,ARGENTINA,V,25-29,E,71256,
1960,AR,ARGENTINA,V,30-34,E,88965,
1960,AR,ARGENTINA,V,35-39,E,113054,
1960,AR,ARGENTINA,V,40-44,E,82963,
1960,AR,ARGENTINA,V,45-49,E,104077,
1960,AR,ARGENTINA,V,50-54,E,156269,
1960,AR,ARGENTINA,V,55-59,E,180859,
1960,AR,ARGENTINA,V,60-64,E,146733,
1960,AR,ARGENTINA,V,65-69,E,118906,
1960,AR,ARGENTINA,V,70-74,E,91725,
1960,AR,ARGENTINA,V,75-79,E,53734,
1960,AR,ARGENTINA,V,80-84,E,23616,
1960,AR,ARGENTINA,V,85+,E,11485,
1970,AR,ARGENTINA,M,05-09,E,11000,
1970,AR,ARGENTINA,M,10-14,E,15950,
1970,AR,ARGENTINA,M,00-04,E,7900,
1970,AR,ARGENTINA,M,15-19,E,24200,
1970,AR,ARGENTINA,M,20-24,E,65200,
1970,AR,ARGENTINA,M,25-29,E,61500,
1970,AR,ARGENTINA,M,30-34,E,58200,
1970,AR,ARGENTINA,M,35-39,E,62450,
1970,AR,ARGENTINA,M,40-44,E,74900,
1970,AR,ARGENTINA,M,45-49,E,94300,
1970,AR,ARGENTINA,M,50-54,E,69150,
1970,AR,ARGENTINA,M,55-59,E,83750,
1970,AR,ARGENTINA,M,60-64,E,106550,
1970,AR,ARGENTINA,M,65-69,E,111550,
1970,AR,ARGENTINA,M,70-74,E,84800,
1970,AR,ARGENTINA,M,75-79,E,57300,
1970,AR,ARGENTINA,M,80-84,E,37350,
1970,AR,ARGENTINA,M,85+,E,23100,
1970,AR,ARGENTINA,V,05-09,E,13150,
1970,AR,ARGENTINA,V,10-14,E,17450,
1970,AR,ARGENTINA,V,00-04,E,7700,
1970,AR,ARGENTINA,V,15-19,E,27700,
1970,AR,ARGENTINA,V,20-24,E,69700,
1970,AR,ARGENTINA,V,25-29,E,69250,
1970,AR,ARGENTINA,V,30-34,E,67650,
1970,AR,ARGENTINA,V,35-39,E,73850,
1970,AR,ARGENTINA,V,40-44,E,87400,
1970,AR,ARGENTINA,V,45-49,E,101850,
1970,AR,ARGENTINA,V,50-54,E,72350,
1970,AR,ARGENTINA,V,55-59,E,92900,
1970,AR,ARGENTINA,V,60-64,E,127550,
1970,AR,ARGENTINA,V,65-69,E,129950,
1970,AR,ARGENTINA,V,70-74,E,88600,
1970,AR,ARGENTINA,V,75-79,E,62000,
1970,AR,ARGENTINA,V,80-84,E,35250,
1970,AR,ARGENTINA,V,85+,E,16950,
1980,AR,ARGENTINA,M,00-04,E,5757,
1980,AR,ARGENTINA,M,05-09,E,15461,
1980,AR,ARGENTINA,M,10-14,E,21014,
1980,AR,ARGENTINA,M,15-19,E,24760,
1980,AR,ARGENTINA,M,20-24,E,38170,
1980,AR,ARGENTINA,M,25-29,E,53629,
1980,AR,ARGENTINA,M,30-34,E,76469,
1980,AR,ARGENTINA,M,35-39,E,68244,
1980,AR,ARGENTINA,M,40-44,E,62521,
1980,AR,ARGENTINA,M,45-49,E,62469,
1980,AR,ARGENTINA,M,50-54,E,75509,
1980,AR,ARGENTINA,M,55-59,E,86569,
1980,AR,ARGENTINA,M,60-64,E,61552,
1980,AR,ARGENTINA,M,65-69,E,69474,
1980,AR,ARGENTINA,M,70-74,E,82703,
1980,AR,ARGENTINA,M,75-79,E,76606,
1980,AR,ARGENTINA,M,80-84,E,46140,
1980,AR,ARGENTINA,M,85+,E,30262,
1980,AR,ARGENTINA,V,00-04,E,5972,
1980,AR,ARGENTINA,V,05-09,E,15864,
1980,AR,ARGENTINA,V,10-14,E,21089,
1980,AR,ARGENTINA,V,15-19,E,23059,
1980,AR,ARGENTINA,V,20-24,E,34469,
1980,AR,ARGENTINA,V,25-29,E,52936,
1980,AR,ARGENTINA,V,30-34,E,79649,
1980,AR,ARGENTINA,V,35-39,E,73091,
1980,AR,ARGENTINA,V,40-44,E,69256,
1980,AR,ARGENTINA,V,45-49,E,70435,
1980,AR,ARGENTINA,V,50-54,E,79925,
1980,AR,ARGENTINA,V,55-59,E,93001,
1980,AR,ARGENTINA,V,60-64,E,61898,
1980,AR,ARGENTINA,V,65-69,E,66853,
1980,AR,ARGENTINA,V,70-74,E,79668,
1980,AR,ARGENTINA,V,75-79,E,70315,
1980,AR,ARGENTINA,V,80-84,E,36123,
1980,AR,ARGENTINA,V,85+,E,21305,
1991,AR,ARGENTINA,M,05-09,E,14640,
1991,AR,ARGENTINA,M,10-14,E,19027,
1991,AR,ARGENTINA,M,00-04,E,4868,
1991,AR,ARGENTINA,M,15-19,E,26794,
1991,AR,ARGENTINA,M,20-24,E,39945,
1991,AR,ARGENTINA,M,25-29,E,48090,
1991,AR,ARGENTINA,M,30-34,E,51672,
1991,AR,ARGENTINA,M,35-39,E,59231,
1991,AR,ARGENTINA,M,40-44,E,76192,
1991,AR,ARGENTINA,M,45-49,E,69155,
1991,AR,ARGENTINA,M,50-54,E,62321,
1991,AR,ARGENTINA,M,55-59,E,59449,
1991,AR,ARGENTINA,M,60-64,E,69507,
1991,AR,ARGENTINA,M,65-69,E,75635,
1991,AR,ARGENTINA,M,70-74,E,52877,
1991,AR,ARGENTINA,M,75-79,E,47500,
1991,AR,ARGENTINA,M,80-84,E,42550,
1991,AR,ARGENTINA,M,85+,E,35283,
1991,AR,ARGENTINA,V,05-09,E,15114,
1991,AR,ARGENTINA,V,10-14,E,18463,
1991,AR,ARGENTINA,V,00-04,E,4899,
1991,AR,ARGENTINA,V,15-19,E,23990,
1991,AR,ARGENTINA,V,20-24,E,34461,
1991,AR,ARGENTINA,V,25-29,E,41166,
1991,AR,ARGENTINA,V,30-34,E,44598,
1991,AR,ARGENTINA,V,35-39,E,52715,
1991,AR,ARGENTINA,V,40-44,E,74532,
1991,AR,ARGENTINA,V,45-49,E,69976,
1991,AR,ARGENTINA,V,50-54,E,63296,
1991,AR,ARGENTINA,V,55-59,E,60105,
1991,AR,ARGENTINA,V,60-64,E,65051,
1991,AR,ARGENTINA,V,65-69,E,71497,
1991,AR,ARGENTINA,V,70-74,E,46013,
1991,AR,ARGENTINA,V,75-79,E,35917,
1991,AR,ARGENTINA,V,80-84,E,30564,
1991,AR,ARGENTINA,V,85+,E,23041,
2001,AR,ARGENTINA,M,05-09,E,13159,
2001,AR,ARGENTINA,M,10-14,E,18459,
2001,AR,ARGENTINA,M,00-04,E,5335,
2001,AR,ARGENTINA,M,15-19,E,27081,
2001,AR,ARGENTINA,M,20-24,E,47835,
2001,AR,ARGENTINA,M,25-29,E,60071,
2001,AR,ARGENTINA,M,30-34,E,65512,
2001,AR,ARGENTINA,M,35-39,E,64072,
2001,AR,ARGENTINA,M,40-44,E,58745,
2001,AR,ARGENTINA,M,45-49,E,58329,
2001,AR,ARGENTINA,M,50-54,E,71637,
2001,AR,ARGENTINA,M,55-59,E,62211,
2001,AR,ARGENTINA,M,60-64,E,53827,
2001,AR,ARGENTINA,M,65-69,E,49216,
2001,AR,ARGENTINA,M,70-74,E,53825,
2001,AR,ARGENTINA,M,75-79,E,54398,
2001,AR,ARGENTINA,M,80-84,E,34237,
2001,AR,ARGENTINA,M,85+,E,34436,
2001,AR,ARGENTINA,V,05-09,E,13296,
2001,AR,ARGENTINA,V,10-14,E,18847,
2001,AR,ARGENTINA,V,00-04,E,5322,
2001,AR,ARGENTINA,V,15-19,E,24421,
2001,AR,ARGENTINA,V,20-24,E,37443,
2001,AR,ARGENTINA,V,25-29,E,47305,
2001,AR,ARGENTINA,V,30-34,E,54967,
2001,AR,ARGENTINA,V,35-39,E,52655,
2001,AR,ARGENTINA,V,40-44,E,48478,
2001,AR,ARGENTINA,V,45-49,E,49179,
2001,AR,ARGENTINA,V,50-54,E,65793,
2001,AR,ARGENTINA,V,55-59,E,59097,
2001,AR,ARGENTINA,V,60-64,E,51095,
2001,AR,ARGENTINA,V,65-69,E,45520,
2001,AR,ARGENTINA,V,70-74,E,44921,
2001,AR,ARGENTINA,V,75-79,E,41980,
2001,AR,ARGENTINA,V,80-84,E,22637,
2001,AR,ARGENTINA,V,85+,E,16599,
2010,AR,ARGENTINA,M,05-09,E,26710,
2010,AR,ARGENTINA,M,10-14,E,28100,
2010,AR,ARGENTINA,M,00-04,E,15188,
2010,AR,ARGENTINA,M,15-19,E,43886,
2010,AR,ARGENTINA,M,20-24,E,75387,
2010,AR,ARGENTINA,M,25-29,E,85659,
2010,AR,ARGENTINA,M,30-34,E,78169,
2010,AR,ARGENTINA,M,35-39,E,76954,
2010,AR,ARGENTINA,M,40-44,E,73634,
2010,AR,ARGENTINA,M,45-49,E,67219,
2010,AR,ARGENTINA,M,50-54,E,61297,
2010,AR,ARGENTINA,M,55-59,E,58726,
2010,AR,ARGENTINA,M,60-64,E,69072,
2010,AR,ARGENTINA,M,65-69,E,55044,
2010,AR,ARGENTINA,M,70-74,E,45783,
2010,AR,ARGENTINA,M,75-79,E,39194,
2010,AR,ARGENTINA,M,80-84,E,36470,
2010,AR,ARGENTINA,M,85+,E,37769,
2010,AR,ARGENTINA,V,05-09,E,26992,
2010,AR,ARGENTINA,V,10-14,E,27811,
2010,AR,ARGENTINA,V,00-04,E,15511,
2010,AR,ARGENTINA,V,15-19,E,41653,
2010,AR,ARGENTINA,V,20-24,E,70148,
2010,AR,ARGENTINA,V,25-29,E,79801,
2010,AR,ARGENTINA,V,30-34,E,67700,
2010,AR,ARGENTINA,V,35-39,E,65233,
2010,AR,ARGENTINA,V,40-44,E,61111,
2010,AR,ARGENTINA,V,45-49,E,55019,
2010,AR,ARGENTINA,V,50-54,E,49002,
2010,AR,ARGENTINA,V,55-59,E,49022,
2010,AR,ARGENTINA,V,60-64,E,60847,
2010,AR,ARGENTINA,V,65-69,E,49059,
2010,AR,ARGENTINA,V,70-74,E,39069,
2010,AR,ARGENTINA,V,75-79,E,31068,
2010,AR,ARGENTINA,V,80-84,E,23524,
2010,AR,ARGENTINA,V,85+,E,19126,
2022,AR,ARGENTINA,M,00-04,E,10175,
2022,AR,ARGENTINA,M,05-09,E,19762,
2022,AR,ARGENTINA,M,10-14,E,27353,
2022,AR,ARGENTINA,M,15-19,E,43739,
2022,AR,ARGENTINA,M,20-24,E,59332,
2022,AR,ARGENTINA,M,25-29,E,82664,
2022,AR,ARGENTINA,M,30-34,E,102516,
2022,AR,ARGENTINA,M,35-39,E,101192,
2022,AR,ARGENTINA,M,40-44,E,89922,
2022,AR,ARGENTINA,M,45-49,E,81611,
2022,AR,ARGENTINA,M,50-54,E,78320,
2022,AR,ARGENTINA,M,55-59,E,72108,
2022,AR,ARGENTINA,M,60-64,E,61325,
2022,AR,ARGENTINA,M,65-69,E,57005,
2022,AR,ARGENTINA,M,70-74,E,57420,
2022,AR,ARGENTINA,M,75-79,E,49797,
2022,AR,ARGENTINA,M,80-84,E,32642,
2022,AR,ARGENTINA,M,85+,E,34538,
2022,AR,ARGENTINA,V,00-04,E,10404,
2022,AR,ARGENTINA,V,05-09,E,20368,
2022,AR,ARGENTINA,V,10-14,E,28172,
2022,AR,ARGENTINA,V,15-19,E,42104,
2022,AR,ARGENTINA,V,20-24,E,51887,
2022,AR,ARGENTINA,V,25-29,E,73081,
2022,AR,ARGENTINA,V,30-34,E,92414,
2022,AR,ARGENTINA,V,35-39,E,92493,
2022,AR,ARGENTINA,V,40-44,E,75582,
2022,AR,ARGENTINA,V,45-49,E,63435,
2022,AR,ARGENTINA,V,50-54,E,60386,
2022,AR,ARGENTINA,V,55-59,E,53892,
2022,AR,ARGENTINA,V,60-64,E,44526,
2022,AR,ARGENTINA,V,65-69,E,41787,
2022,AR,ARGENTINA,V,70-74,E,44102,
2022,AR,ARGENTINA,V,75-79,E,36663,
2022,AR,ARGENTINA,V,80-84,E,21981,
2022,AR,ARGENTINA,V,85+,E,18765,
1869,AR-B,BUENOS AIRES,M,05-09,N,21594,
1869,AR-B,BUENOS AIRES,M,10-14,N,17133,
1869,AR-B,BUENOS AIRES,M,00-04,N,23481,
1869,AR-B,BUENOS AIRES,M,15-19,N,12692,
1869,AR-B,BUENOS AIRES,M,20-24,N,9302,
1869,AR-B,BUENOS AIRES,M,25-29,N,9028,
1869,AR-B,BUENOS AIRES,M,30-34,N,6707,
1869,AR-B,BUENOS AIRES,M,35-39,N,5876,
1869,AR-B,BUENOS AIRES,M,40-44,N,5503,
1869,AR-B,BUENOS AIRES,M,45-49,N,3830,
1869,AR-B,BUENOS AIRES,M,50-54,N,2786,
1869,AR-B,BUENOS AIRES,M,55-59,N,1636,
1869,AR-B,BUENOS AIRES,M,60-64,N,1570,
1869,AR-B,BUENOS AIRES,M,65-69,N,605,
1869,AR-B,BUENOS AIRES,M,70-74,N,788,
1869,AR-B,BUENOS AIRES,M,75-79,N,119,
1869,AR-B,BUENOS AIRES,M,80-84,N,181,
1869,AR-B,BUENOS AIRES,M,85+,N,80,
1869,AR-B,BUENOS AIRES,V,05-09,N,21907,
1869,AR-B,BUENOS AIRES,V,10-14,N,20816,
1869,AR-B,BUENOS AIRES,V,00-04,N,22822,
1869,AR-B,BUENOS AIRES,V,15-19,N,10446,
1869,AR-B,BUENOS AIRES,V,20-24,N,8234,
1869,AR-B,BUENOS AIRES,V,25-29,N,8965,
1869,AR-B,BUENOS AIRES,V,30-34,N,6454,
1869,AR-B,BUENOS AIRES,V,35-39,N,5967,
1869,AR-B,BUENOS AIRES,V,40-44,N,4457,
1869,AR-B,BUENOS AIRES,V,45-49,N,6073,
1869,AR-B,BUENOS AIRES,V,50-54,N,3684,
1869,AR-B,BUENOS AIRES,V,55-59,N,1966,
1869,AR-B,BUENOS AIRES,V,60-64,N,1859,
1869,AR-B,BUENOS AIRES,V,65-69,N,971,
1869,AR-B,BUENOS AIRES,V,70-74,N,803,
1869,AR-B,BUENOS AIRES,V,75-79,N,190,
1869,AR-B,BUENOS AIRES,V,80-84,N,177,
1869,AR-B,BUENOS AIRES,V,85+,N,201,
1895,AR-B,BUENOS AIRES,M,05-09,N,59240,
1895,AR-B,BUENOS AIRES,M,10-14,N,43889,
1895,AR-B,BUENOS AIRES,M,00-04,N,65816,
1895,AR-B,BUENOS AIRES,M,15-19,N,36516,
1895,AR-B,BUENOS AIRES,M,20-24,N,26709,
1895,AR-B,BUENOS AIRES,M,25-29,N,19937,
1895,AR-B,BUENOS AIRES,M,30-34,N,13919,
1895,AR-B,BUENOS AIRES,M,35-39,N,12906,
1895,AR-B,BUENOS AIRES,M,40-44,N,8693,
1895,AR-B,BUENOS AIRES,M,45-49,N,6312,
1895,AR-B,BUENOS AIRES,M,50-54,N,5173,
1895,AR-B,BUENOS AIRES,M,55-59,N,3568,
1895,AR-B,BUENOS AIRES,M,60-64,N,3118,
1895,AR-B,BUENOS AIRES,M,65-69,N,1650,
1895,AR-B,BUENOS AIRES,M,70-74,N,1422,
1895,AR-B,BUENOS AIRES,M,75-79,N,672,
1895,AR-B,BUENOS AIRES,M,80-84,N,561,
1895,AR-B,BUENOS AIRES,M,85+,N,437,
1895,AR-B,BUENOS AIRES,V,05-09,N,61607,
1895,AR-B,BUENOS AIRES,V,10-14,N,47292,
1895,AR-B,BUENOS AIRES,V,00-04,N,68149,
1895,AR-B,BUENOS AIRES,V,15-19,N,35607,
1895,AR-B,BUENOS AIRES,V,20-24,N,27404,
1895,AR-B,BUENOS AIRES,V,25-29,N,21755,
1895,AR-B,BUENOS AIRES,V,30-34,N,15523,
1895,AR-B,BUENOS AIRES,V,35-39,N,14377,
1895,AR-B,BUENOS AIRES,V,40-44,N,9591,
1895,AR-B,BUENOS AIRES,V,45-49,N,7880,
1895,AR-B,BUENOS AIRES,V,50-54,N,5525,
1895,AR-B,BUENOS AIRES,V,55-59,N,4440,
1895,AR-B,BUENOS AIRES,V,60-64,N,3024,
1895,AR-B,BUENOS AIRES,V,65-69,N,1738,
1895,AR-B,BUENOS AIRES,V,70-74,N,1152,
1895,AR-B,BUENOS AIRES,V,75-79,N,630,
1895,AR-B,BUENOS AIRES,V,80-84,N,360,
1895,AR-B,BUENOS AIRES,V,85+,N,290,
1914,AR-B,BUENOS AIRES,M,10-14,N,93869,
1914,AR-B,BUENOS AIRES,M,05-09,N,121646,
1914,AR-B,BUENOS AIRES,M,00-04,N,147811,
1914,AR-B,BUENOS AIRES,M,15-19,N,80675,
1914,AR-B,BUENOS AIRES,M,20-24,N,64895,
1914,AR-B,BUENOS AIRES,M,25-29,N,46187,
1914,AR-B,BUENOS AIRES,M,30-34,N,30274,
1914,AR-B,BUENOS AIRES,M,35-39,N,25029,
1914,AR-B,BUENOS AIRES,M,40-44,N,16659,
1914,AR-B,BUENOS AIRES,M,45-49,N,12362,
1914,AR-B,BUENOS AIRES,M,50-54,N,9525,
1914,AR-B,BUENOS AIRES,M,55-59,N,6510,
1914,AR-B,BUENOS AIRES,M,60-64,N,5054,
1914,AR-B,BUENOS AIRES,M,65-69,N,2708,
1914,AR-B,BUENOS AIRES,M,70-74,N,2260,
1914,AR-B,BUENOS AIRES,M,75-79,N,1305,
1914,AR-B,BUENOS AIRES,M,80-84,N,902,
1914,AR-B,BUENOS AIRES,M,85+,N,875,
1914,AR-B,BUENOS AIRES,V,10-14,N,96143,
1914,AR-B,BUENOS AIRES,V,05-09,N,124822,
1914,AR-B,BUENOS AIRES,V,00-04,N,152421,
1914,AR-B,BUENOS AIRES,V,15-19,N,79051,
1914,AR-B,BUENOS AIRES,V,20-24,N,65996,
1914,AR-B,BUENOS AIRES,V,25-29,N,48083,
1914,AR-B,BUENOS AIRES,V,30-34,N,35643,
1914,AR-B,BUENOS AIRES,V,35-39,N,27856,
1914,AR-B,BUENOS AIRES,V,40-44,N,20388,
1914,AR-B,BUENOS AIRES,V,45-49,N,13945,
1914,AR-B,BUENOS AIRES,V,50-54,N,10843,
1914,AR-B,BUENOS AIRES,V,55-59,N,7646,
1914,AR-B,BUENOS AIRES,V,60-64,N,5055,
1914,AR-B,BUENOS AIRES,V,65-69,N,2626,
1914,AR-B,BUENOS AIRES,V,70-74,N,1846,
1914,AR-B,BUENOS AIRES,V,75-79,N,973,
1914,AR-B,BUENOS AIRES,V,80-84,N,525,
1914,AR-B,BUENOS AIRES,V,85+,N,410,
1947,AR-B,BUENOS AIRES,M,10-14,N,179330,
1947,AR-B,BUENOS AIRES,M,05-09,N,178009,
1947,AR-B,BUENOS AIRES,M,00-04,N,196491,
1947,AR-B,BUENOS AIRES,M,15-19,N,195206,
1947,AR-B,BUENOS AIRES,M,20-24,N,187094,
1947,AR-B,BUENOS AIRES,M,25-29,N,163227,
1947,AR-B,BUENOS AIRES,M,30-34,N,157008,
1947,AR-B,BUENOS AIRES,M,35-39,N,127390,
1947,AR-B,BUENOS AIRES,M,40-44,N,90790,
1947,AR-B,BUENOS AIRES,M,45-49,N,71338,
1947,AR-B,BUENOS AIRES,M,50-54,N,52971,
1947,AR-B,BUENOS AIRES,M,55-59,N,40992,
1947,AR-B,BUENOS AIRES,M,60-64,N,26165,
1947,AR-B,BUENOS AIRES,M,65-69,N,17200,
1947,AR-B,BUENOS AIRES,M,70-74,N,10206,
1947,AR-B,BUENOS AIRES,M,75-79,N,5337,
1947,AR-B,BUENOS AIRES,M,80-84,N,2621,
1947,AR-B,BUENOS AIRES,M,85+,N,2072,
1947,AR-B,BUENOS AIRES,V,10-14,N,187226,
1947,AR-B,BUENOS AIRES,V,05-09,N,184042,
1947,AR-B,BUENOS AIRES,V,00-04,N,202960,
1947,AR-B,BUENOS AIRES,V,15-19,N,205568,
1947,AR-B,BUENOS AIRES,V,20-24,N,200431,
1947,AR-B,BUENOS AIRES,V,25-29,N,170988,
1947,AR-B,BUENOS AIRES,V,30-34,N,165498,
1947,AR-B,BUENOS AIRES,V,35-39,N,137373,
1947,AR-B,BUENOS AIRES,V,40-44,N,99934,
1947,AR-B,BUENOS AIRES,V,45-49,N,77093,
1947,AR-B,BUENOS AIRES,V,50-54,N,57276,
1947,AR-B,BUENOS AIRES,V,55-59,N,42445,
1947,AR-B,BUENOS AIRES,V,60-64,N,25531,
1947,AR-B,BUENOS AIRES,V,65-69,N,15529,
1947,AR-B,BUENOS AIRES,V,70-74,N,9029,
1947,AR-B,BUENOS AIRES,V,75-79,N,3972,
1947,AR-B,BUENOS AIRES,V,80-84,N,1755,
1947,AR-B,BUENOS AIRES,V,85+,N,1032,
1960,AR-B,BUENOS AIRES,M,05-09,N,302345,
1960,AR-B,BUENOS AIRES,M,10-14,N,266069,
1960,AR-B,BUENOS AIRES,M,00-04,N,317644,
1960,AR-B,BUENOS AIRES,M,15-19,N,237539,
1960,AR-B,BUENOS AIRES,M,20-24,N,233587,
1960,AR-B,BUENOS AIRES,M,25-29,N,250111,
1960,AR-B,BUENOS AIRES,M,30-34,N,256745,
1960,AR-B,BUENOS AIRES,M,35-39,N,223872,
1960,AR-B,BUENOS AIRES,M,40-44,N,188063,
1960,AR-B,BUENOS AIRES,M,45-49,N,170207,
1960,AR-B,BUENOS AIRES,M,50-54,N,122801,
1960,AR-B,BUENOS AIRES,M,55-59,N,87634,
1960,AR-B,BUENOS AIRES,M,60-64,N,65218,
1960,AR-B,BUENOS AIRES,M,65-69,N,45262,
1960,AR-B,BUENOS AIRES,M,70-74,N,29281,
1960,AR-B,BUENOS AIRES,M,75-79,N,15188,
1960,AR-B,BUENOS AIRES,M,80-84,N,7214,
1960,AR-B,BUENOS AIRES,M,85+,N,4441,
1960,AR-B,BUENOS AIRES,V,05-09,N,311179,
1960,AR-B,BUENOS AIRES,V,10-14,N,271314,
1960,AR-B,BUENOS AIRES,V,00-04,N,326989,
1960,AR-B,BUENOS AIRES,V,15-19,N,239358,
1960,AR-B,BUENOS AIRES,V,20-24,N,233614,
1960,AR-B,BUENOS AIRES,V,25-29,N,251333,
1960,AR-B,BUENOS AIRES,V,30-34,N,257772,
1960,AR-B,BUENOS AIRES,V,35-39,N,228910,
1960,AR-B,BUENOS AIRES,V,40-44,N,193645,
1960,AR-B,BUENOS AIRES,V,45-49,N,173558,
1960,AR-B,BUENOS AIRES,V,50-54,N,122708,
1960,AR-B,BUENOS AIRES,V,55-59,N,83584,
1960,AR-B,BUENOS AIRES,V,60-64,N,58063,
1960,AR-B,BUENOS AIRES,V,65-69,N,36937,
1960,AR-B,BUENOS AIRES,V,70-74,N,21368,
1960,AR-B,BUENOS AIRES,V,75-79,N,10023,
1960,AR-B,BUENOS AIRES,V,80-84,N,4288,
1960,AR-B,BUENOS AIRES,V,85+,N,2108,
1970,AR-B,BUENOS AIRES,M,05-09,N,386400,
1970,AR-B,BUENOS AIRES,M,10-14,N,371400,
1970,AR-B,BUENOS AIRES,M,00-04,N,408000,
1970,AR-B,BUENOS AIRES,M,15-19,N,350850,
1970,AR-B,BUENOS AIRES,M,20-24,N,330600,
1970,AR-B,BUENOS AIRES,M,25-29,N,299700,
1970,AR-B,BUENOS AIRES,M,30-34,N,282450,
1970,AR-B,BUENOS AIRES,M,35-39,N,276850,
1970,AR-B,BUENOS AIRES,M,40-44,N,270400,
1970,AR-B,BUENOS AIRES,M,45-49,N,231450,
1970,AR-B,BUENOS AIRES,M,50-54,N,199850,
1970,AR-B,BUENOS AIRES,M,55-59,N,168550,
1970,AR-B,BUENOS AIRES,M,60-64,N,123150,
1970,AR-B,BUENOS AIRES,M,65-69,N,79100,
1970,AR-B,BUENOS AIRES,M,70-74,N,53050,
1970,AR-B,BUENOS AIRES,M,75-79,N,33950,
1970,AR-B,BUENOS AIRES,M,80-84,N,17550,
1970,AR-B,BUENOS AIRES,M,85+,N,9800,
1970,AR-B,BUENOS AIRES,V,05-09,N,396300,
1970,AR-B,BUENOS AIRES,V,10-14,N,374750,
1970,AR-B,BUENOS AIRES,V,00-04,N,419450,
1970,AR-B,BUENOS AIRES,V,15-19,N,369900,
1970,AR-B,BUENOS AIRES,V,20-24,N,336100,
1970,AR-B,BUENOS AIRES,V,25-29,N,303850,
1970,AR-B,BUENOS AIRES,V,30-34,N,277000,
1970,AR-B,BUENOS AIRES,V,35-39,N,287000,
1970,AR-B,BUENOS AIRES,V,40-44,N,276300,
1970,AR-B,BUENOS AIRES,V,45-49,N,230700,
1970,AR-B,BUENOS AIRES,V,50-54,N,190100,
1970,AR-B,BUENOS AIRES,V,55-59,N,158000,
1970,AR-B,BUENOS AIRES,V,60-64,N,107050,
1970,AR-B,BUENOS AIRES,V,65-69,N,65050,
1970,AR-B,BUENOS AIRES,V,70-74,N,37650,
1970,AR-B,BUENOS AIRES,V,75-79,N,20350,
1970,AR-B,BUENOS AIRES,V,80-84,N,9900,
1970,AR-B,BUENOS AIRES,V,85+,N,4650,
1980,AR-B,BUENOS AIRES,M,00-04,N,583938,
1980,AR-B,BUENOS AIRES,M,05-09,N,507095,
1980,AR-B,BUENOS AIRES,M,10-14,N,441174,
1980,AR-B,BUENOS AIRES,M,15-19,N,418548,
1980,AR-B,BUENOS AIRES,M,20-24,N,406474,
1980,AR-B,BUENOS AIRES,M,25-29,N,391909,
1980,AR-B,BUENOS AIRES,M,30-34,N,355028,
1980,AR-B,BUENOS AIRES,M,35-39,N,313664,
1980,AR-B,BUENOS AIRES,M,40-44,N,282264,
1980,AR-B,BUENOS AIRES,M,45-49,N,273596,
1980,AR-B,BUENOS AIRES,M,50-54,N,266638,
1980,AR-B,BUENOS AIRES,M,55-59,N,222739,
1980,AR-B,BUENOS AIRES,M,60-64,N,180579,
1980,AR-B,BUENOS AIRES,M,65-69,N,154071,
1980,AR-B,BUENOS AIRES,M,70-74,N,99915,
1980,AR-B,BUENOS AIRES,M,75-79,N,59934,
1980,AR-B,BUENOS AIRES,M,80-84,N,33007,
1980,AR-B,BUENOS AIRES,M,85+,N,19117,
1980,AR-B,BUENOS AIRES,V,00-04,N,601670,
1980,AR-B,BUENOS AIRES,V,05-09,N,521282,
1980,AR-B,BUENOS AIRES,V,10-14,N,451619,
